feature,metadata,value,coef,stderr,N,N.not.0,pval,qval,Group,id,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
4080fc5501b77fa7027f0f557efe0fab,Age_group,Week18,0.740547469789491,0.16825875083418,280,87,1.67584871664356e-05,0.000202963900126831,compare_all,4080fc5501b77fa7027f0f557efe0fab,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_NK4A214_group,s_unidentified,asv_1221,ASV
ca4154b2af818f7e39d6113e36e89ef3,Sex,M,1.3380268019556,0.305456821525159,280,206,1.69017869726362e-05,0.000203443595339339,compare_all,ca4154b2af818f7e39d6113e36e89ef3,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2279,ASV
76af84637f0f7b485bc3ae2da8c96721,Age_group,Week9-14,0.776938741511462,0.177051547184026,280,43,1.79449476198981e-05,0.000214682848964878,compare_all,76af84637f0f7b485bc3ae2da8c96721,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_,asv_582,ASV
c4a7d3b208ece70a26268344fbb93c52,Age_group,Week6,1.56443170355369,0.356821443834478,280,224,1.84088819727335e-05,0.000218898342003049,compare_all,c4a7d3b208ece70a26268344fbb93c52,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Turicibacter,s_,asv_635,ASV
cb71c522249f3d076c7b9f2c5edb629f,Age_group,Week9-14,-0.923615064039358,0.210824130039435,280,112,1.91905240313503e-05,0.000226818121382587,compare_all,cb71c522249f3d076c7b9f2c5edb629f,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Anaerotruncus,s_uncultured_bacterium,asv_1332,ASV
798dd9a3facfa4088a8d5377f569f80f,Age_group,Week18,-0.978599160063649,0.224087147607385,280,99,1.95418814864452e-05,0.000229587853152129,compare_all,798dd9a3facfa4088a8d5377f569f80f,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_,asv_1142,ASV
1c4847a64fdfa78a6094a2b60936d0b0,Age_group,Week18,-0.970849057675747,0.22367192307922,280,77,2.25682255264111e-05,0.000263564633826301,compare_all,1c4847a64fdfa78a6094a2b60936d0b0,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Ruminococcus,s_,asv_1373,ASV
41b1495424f06c9624f04dd34f3bc8bb,Sex,M,1.64879988047993,0.372773339312196,280,266,2.27123617522256e-05,0.000263678424602761,compare_all,41b1495424f06c9624f04dd34f3bc8bb,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2398,ASV
b2e10993d5d92d51aa8cbf64795afbfb,Age_group,Week18,0.792551253197146,0.183552121744676,280,53,2.38266235395725e-05,0.000274987266968478,compare_all,b2e10993d5d92d51aa8cbf64795afbfb,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2274,ASV
694dd510053de612f7339e2747acd98a,Age_group,Week9-14,-0.602023520772633,0.140089455301963,280,40,2.70751960509059e-05,0.000310652249426184,compare_all,694dd510053de612f7339e2747acd98a,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_ASF356,s_uncultured_bacterium,asv_1476,ASV
7f24d351bdd93a0dc8a128f9bbc0807e,Age_group,Week6,-0.797733144982867,0.185672759933163,280,70,2.72394653510454e-05,0.000310719947783436,compare_all,7f24d351bdd93a0dc8a128f9bbc0807e,k_Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_522,ASV
617f0e4d900a49346bbbee1923475ae2,Age_group,Week18,0.441273233377354,0.10340710975297,280,34,2.86273005922342e-05,0.00032466337434661,compare_all,617f0e4d900a49346bbbee1923475ae2,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_,asv_2105,ASV
311489528f0a97315baae027ec1de217,Age_group,Week9-14,1.03918108089311,0.243366024176943,280,33,2.95243309582985e-05,0.000332912283564263,compare_all,311489528f0a97315baae027ec1de217,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2341,ASV
d8f099d313df42c4bd55367dfcba5b1e,Age_group,Week6,1.53562675666305,0.361325533598104,280,112,3.20187260316761e-05,0.000356936025421299,compare_all,d8f099d313df42c4bd55367dfcba5b1e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridiales,f_Clostridiaceae,g_Clostridium_sensu_stricto_1,s_,asv_268,ASV
f7740fb251b4636f610015fdb43d2c80,Age_group,Week18,0.782503681748297,0.184232167459659,280,87,3.19671102723035e-05,0.000356936025421299,compare_all,f7740fb251b4636f610015fdb43d2c80,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_UCG-006,s_uncultured_bacterium,asv_1690,ASV
76f5d77ce2b8d7de1d4f7e29ffe5eb6f,Age_group,Week9-14,-0.902893739037399,0.213183431691286,280,83,3.50798858368118e-05,0.000388851615886016,compare_all,76f5d77ce2b8d7de1d4f7e29ffe5eb6f,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_Lachnospiraceae_bacterium,asv_2188,ASV
5b858ca4949fd9cf5bba89756b01f26e,Age_group,Week18,-0.97253601870425,0.230618330220384,280,125,3.64315314376133e-05,0.000401565531913468,compare_all,5b858ca4949fd9cf5bba89756b01f26e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_uncultured_bacterium,asv_1177,ASV
8479c5090e759d6b0f74da1bd0933311,Age_group,Week9-14,-1.19034186044938,0.282580397775032,280,141,3.78033891089117e-05,0.00041435893537254,compare_all,8479c5090e759d6b0f74da1bd0933311,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_,asv_1934,ASV
549ecc3f98d4770a128be868c8f1a7f7,Age_group,Week6,1.30063842079821,0.309924573479955,280,184,4.0542958833245e-05,0.000441918251282371,compare_all,549ecc3f98d4770a128be868c8f1a7f7,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2292,ASV
ae2e595caf93240ae3458f2fbdf1f546,Age_group,Week18,-0.815913886471864,0.196973488644801,280,47,4.59002464134574e-05,0.000497548527421013,compare_all,ae2e595caf93240ae3458f2fbdf1f546,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2041,ASV
97651a1af7deca166a9b9c76a89ab6aa,Age_group,Week9-14,2.06693262015994,0.496588663908992,280,189,4.66062997337714e-05,0.000502426154272855,compare_all,97651a1af7deca166a9b9c76a89ab6aa,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2287,ASV
6c6dc0a7cd6856d4d841ce4192a2a325,Age_group,Week6,1.00311961974774,0.241719999996844,280,114,4.81163442852111e-05,0.000510293337770725,compare_all,6c6dc0a7cd6856d4d841ce4192a2a325,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_360,ASV
492106d65d13feade3f768693872e83f,Age_group,Week6,-0.914139905225284,0.220001247472843,280,271,4.78145591347436e-05,0.000510293337770725,compare_all,492106d65d13feade3f768693872e83f,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Rikenellaceae,g_Alistipes,s_uncultured_bacterium,asv_849,ASV
fbefbbf34180ddddf10d5d9afa55ff69,Age_group,Week18,0.619063655884922,0.14937989553208,280,50,4.80432978903934e-05,0.000510293337770725,compare_all,fbefbbf34180ddddf10d5d9afa55ff69,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_unidentified,asv_1953,ASV
964f0f57f439850529c1c1c7881ebf95,Age_group,Week6,-0.322331050324021,0.0776709069514503,280,34,5.12414165208543e-05,0.000540514296849011,compare_all,964f0f57f439850529c1c1c7881ebf95,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_Family_XIII_UCG-001,s_uncultured_bacterium,asv_388,ASV
7196309e808ea0a0343569ba13b6475a,Age_group,Week6,-1.08539626841424,0.262584326012133,280,139,5.26728452421275e-05,0.000552642365588525,compare_all,7196309e808ea0a0343569ba13b6475a,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_unidentified,asv_1074,ASV
0d55107b13eea5f6c3644255663d04f6,Sex,M,1.79691283754876,0.428549709289483,280,226,5.44453006900804e-05,0.000565194073830359,compare_all,0d55107b13eea5f6c3644255663d04f6,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_981,ASV
a508a5f255747cc91b1e9b37a9172f60,Age_group,Week18,-1.37119658146324,0.332963614365834,280,90,5.43097060100121e-05,0.000565194073830359,compare_all,a508a5f255747cc91b1e9b37a9172f60,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_1837,ASV
f5d873dbd84ce42d9e8f04c82b38ecfc,Age_group,Week18,0.346884899284495,0.085145552886609,280,29,6.35892803670278e-05,0.000656642989895308,compare_all,f5d873dbd84ce42d9e8f04c82b38ecfc,k_Bacteria,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_Enterorhabdus,s_Adlercreutzia_mucosicola,asv_75,ASV
87b160ded423712ae74ce3f2f30d2da1,Age_group,Week18,-1.1521654288201,0.283856130518304,280,210,7.04210703415509e-05,0.000723382931990172,compare_all,87b160ded423712ae74ce3f2f30d2da1,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_891,ASV
aae93bad579f1c6ee0f149f15c675cbe,Age_group,Week18,-0.821251916739888,0.201645322470147,280,38,7.37077579869226e-05,0.000753201151928865,compare_all,aae93bad579f1c6ee0f149f15c675cbe,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_1665,ASV
3ac588b0a9ed2cfd00a52eec1594b042,Age_group,Week18,0.90840387378724,0.224818023760258,280,43,7.42279537060108e-05,0.000754586762545042,compare_all,3ac588b0a9ed2cfd00a52eec1594b042,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculum,s_uncultured_bacterium,asv_2360,ASV
0d7f319df9285fae6a0f013bd1164bbd,Age_group,Week6,-0.563393452845402,0.139543162301888,280,49,7.80885284474928e-05,0.000789740684608149,compare_all,0d7f319df9285fae6a0f013bd1164bbd,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_Lachnospiraceae_bacterium,asv_2191,ASV
85e7264741ca7542518130169aba3691,BirthMode,CSR,-1.18764592480197,0.284835130472597,280,67,7.95261581006973e-05,0.000800155498428554,compare_all,85e7264741ca7542518130169aba3691,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_unidentified,asv_1988,ASV
66d3bf1e99e38f8dec7af0f72e64f335,Age_group,Week9-14,-0.516209795153305,0.129202130800431,280,35,8.31436213619349e-05,0.000823877702586446,compare_all,66d3bf1e99e38f8dec7af0f72e64f335,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Tyzzerella,s_unidentified,asv_1273,ASV
3d3bd35f74b66c33886ff14bb29894c7,Age_group,Week6,-0.627994514414236,0.156257678337148,280,68,8.2649775696048e-05,0.000823877702586446,compare_all,3d3bd35f74b66c33886ff14bb29894c7,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Incertae_Sedis,s_,asv_1401,ASV
8479c5090e759d6b0f74da1bd0933311,Age_group,Week18,-1.31157571402743,0.326980988200848,280,141,8.27886190945314e-05,0.000823877702586446,compare_all,8479c5090e759d6b0f74da1bd0933311,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_,asv_1934,ASV
245ca4dc28ad34e584b437f30a90f25c,Age_group,Week6,-0.41703820302462,0.104145205513887,280,38,8.98333137877897e-05,0.000881325818447005,compare_all,245ca4dc28ad34e584b437f30a90f25c,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_unidentified,asv_1078,ASV
411b1a6f2df76cafb02680de95e8ccbf,Age_group,Week18,1.16871160421812,0.292954394133597,280,68,8.98395329711524e-05,0.000881325818447005,compare_all,411b1a6f2df76cafb02680de95e8ccbf,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_uncultured_Clostridiales,asv_1135,ASV
1da924f9f1a5eb197f18c98773c2f0c9,Age_group,Week6,-0.883598186666682,0.221198020024821,280,84,9.12665691048391e-05,0.000890870689471116,compare_all,1da924f9f1a5eb197f18c98773c2f0c9,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_,asv_1546,ASV
28961c0aa4493196a8acf5e6ce52d994,Age_group,Week18,-0.589960267257037,0.148635660294539,280,36,9.22713213503875e-05,0.000891804593544139,compare_all,28961c0aa4493196a8acf5e6ce52d994,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_uncultured_bacterium,asv_1186,ASV
7d64677a29ebe5c57f9e95558cea9241,Age_group,Week6,-1.14481498073341,0.28689284807348,280,139,9.21442221515155e-05,0.000891804593544139,compare_all,7d64677a29ebe5c57f9e95558cea9241,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia,s_Lachnospiraceae_bacterium,asv_2485,ASV
3f539434775a56620993cbccf2d98e16,Age_group,Week18,0.837688769081152,0.210818001356819,280,180,9.65563711935714e-05,0.000928645099420524,compare_all,3f539434775a56620993cbccf2d98e16,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Marvinbryantia,s_Clostridiales_bacterium,asv_1706,ASV
7efca13cfe65b7246dd5384dd4aac4a1,Age_group,Week18,0.922892430574562,0.232641294991912,280,36,0.000100388011382855,0.000960786723576399,compare_all,7efca13cfe65b7246dd5384dd4aac4a1,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2380,ASV
7dd93ae46821038682c068ced4636077,Age_group,Week9-14,-0.663653145294792,0.168157660896178,280,116,0.00010900677676806,0.00103821017484919,compare_all,7dd93ae46821038682c068ced4636077,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_uncultured_bacterium,asv_611,ASV
f047a452cbefe36e5387436bbaefe060,Age_group,Week9-14,-0.550085079137936,0.140422360523235,280,40,0.000113198985557291,0.00107292951528215,compare_all,f047a452cbefe36e5387436bbaefe060,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2164,ASV
33022141594a26f64007d7ec7d3e49f2,Age_group,Week6,0.690815468786178,0.175738068321786,280,77,0.00011502311370096,0.00108497763981387,compare_all,33022141594a26f64007d7ec7d3e49f2,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Peptostreptococcaceae,g_Romboutsia,s_,asv_361,ASV
8f20e8d05e62fad83c0accad82df42af,Age_group,Week18,0.942721658733653,0.240526766206071,280,236,0.000119168240732272,0.00111869898716133,compare_all,8f20e8d05e62fad83c0accad82df42af,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Colidextribacter,s_,asv_1171,ASV
b1e2a497b15b158cd8381b992099ae00,Age_group,Week9-14,-0.410181423354678,0.105345542570007,280,33,0.00012419908181881,0.00116037427870717,compare_all,b1e2a497b15b158cd8381b992099ae00,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_uncultured_bacterium,asv_1507,ASV
580158c8ebb69f5865c14269611a3ee5,Age_group,Week6,-0.932028203100195,0.238292458548093,280,108,0.000127972740662015,0.00118996453639276,compare_all,580158c8ebb69f5865c14269611a3ee5,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_1646,ASV
dcbdb85393562181f14e4cd7847a1a63,Age_group,Week6,-0.490468996384504,0.127255494829898,280,55,0.000156421740877784,0.00144763894151987,compare_all,dcbdb85393562181f14e4cd7847a1a63,k_Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_330,ASV
cb71c522249f3d076c7b9f2c5edb629f,Age_group,Week6,-0.795640019907942,0.207560999651602,280,112,0.000170952491826995,0.00157468915006837,compare_all,cb71c522249f3d076c7b9f2c5edb629f,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Anaerotruncus,s_uncultured_bacterium,asv_1332,ASV
92f0b3cf53e4c5c532d9bfd4cee8e2f9,Age_group,Week18,0.703107948169479,0.185085108417638,280,43,0.000186657283046605,0.00171131583802542,compare_all,92f0b3cf53e4c5c532d9bfd4cee8e2f9,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_UCG-001,s_uncultured_bacterium,asv_1763,ASV
caa314c8bbe94ec49c4b5e7ac761c89c,Age_group,Week9-14,1.16747134610089,0.3072711333515,280,274,0.000189460602952986,0.00172893815345934,compare_all,caa314c8bbe94ec49c4b5e7ac761c89c,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_726,ASV
d4d6a8541dbe65c7237c826a01bd3c88,Age_group,Week9-14,-0.412460159945384,0.108140086767984,280,36,0.000194381972487435,0.0017656362500942,compare_all,d4d6a8541dbe65c7237c826a01bd3c88,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Anaerotruncus,s_uncultured_bacterium,asv_1337,ASV
a503010c9fc4c4d70f27613e921a60d5,Age_group,Week9-14,-0.485027064970987,0.12787985892792,280,41,0.000200711932947751,0.00181473185457828,compare_all,a503010c9fc4c4d70f27613e921a60d5,k_Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_535,ASV
ff408a41338d52c3115620bb5ef44b87,Age_group,Week6,-0.795486597505442,0.210259593626727,280,84,0.000203768118123445,0.00183391306311101,compare_all,ff408a41338d52c3115620bb5ef44b87,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_,asv_1190,ASV
de903f144fcf6440572387e2c24a0651,Age_group,Week6,-0.880832637348987,0.232876598866321,280,97,0.000206458019310669,0.00184963759765997,compare_all,de903f144fcf6440572387e2c24a0651,k_Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_Lactobacillus_reuteri,asv_1642,ASV
a9391a4f8028dfee2ed34a4f121888d1,BirthMode,CSR,1.2589603133033,0.323459766217555,280,262,0.000210453002587328,0.00187685814125608,compare_all,a9391a4f8028dfee2ed34a4f121888d1,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_Bacteroidales,asv_956,ASV
7c60bd2ffe3eed870549edc57875acf8,Age_group,Week18,1.31959568483766,0.351999163648061,280,195,0.00022804204743555,0.00202451808628303,compare_all,7c60bd2ffe3eed870549edc57875acf8,k_Bacteria,p_Proteobacteria,c_Gammaproteobacteria,o_Burkholderiales,f_Sutterellaceae,g_Parasutterella,s_uncultured_organism,asv_142,ASV
3eb21cce3acbbeb33bbd9d8ca7595bc4,Age_group,Week9-14,-0.650155734002712,0.173511268538841,280,61,0.000231570007681782,0.00204657817599845,compare_all,3eb21cce3acbbeb33bbd9d8ca7595bc4,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2343,ASV
0d7f319df9285fae6a0f013bd1164bbd,Age_group,Week9-14,-0.530343896315563,0.141944043603187,280,49,0.000245556555352276,0.00216045722691106,compare_all,0d7f319df9285fae6a0f013bd1164bbd,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_Lachnospiraceae_bacterium,asv_2191,ASV
3ae2a2aa07a75cd4a126c14bb16e1a7f,Age_group,Week18,-0.945727021210148,0.253576868275231,280,112,0.000248283606122521,0.00217469837148387,compare_all,3ae2a2aa07a75cd4a126c14bb16e1a7f,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_uncultured_bacterium,asv_768,ASV
a33fb9559e6006647c10f7a323dea54e,Age_group,Week9-14,-0.466848513568546,0.125337857377033,280,41,0.000252161161545354,0.00219884532867549,compare_all,a33fb9559e6006647c10f7a323dea54e,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_uncultured_bacterium,asv_1065,ASV
c0d3cb5adc2e77734e11150bd490cac7,Age_group,Week18,-0.374593258006934,0.101115646555664,280,31,0.000256247077013071,0.00222458745619312,compare_all,c0d3cb5adc2e77734e11150bd490cac7,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_uncultured_bacterium,asv_1195,ASV
306e31ae31e2479962fd9f5e95660548,Age_group,Week18,0.767252163258975,0.206921147514042,280,67,0.000264215979874746,0.00228366410799229,compare_all,306e31ae31e2479962fd9f5e95660548,k_Bacteria,p_Firmicutes,c_Bacilli,o_Acholeplasmatales,f_Acholeplasmataceae,g_Anaeroplasma,s_uncultured_bacterium,asv_548,ASV
964f0f57f439850529c1c1c7881ebf95,Age_group,Week9-14,-0.292244721387955,0.0789401391309463,280,34,0.000282752836742552,0.00243316256881091,compare_all,964f0f57f439850529c1c1c7881ebf95,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_Family_XIII_UCG-001,s_uncultured_bacterium,asv_388,ASV
977934f6974142575e69930151c3cd25,Age_group,Week6,-0.387994778639006,0.10553179019062,280,49,0.000284600600424801,0.00243836846302821,compare_all,977934f6974142575e69930151c3cd25,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_,asv_1251,ASV
7dd93ae46821038682c068ced4636077,Age_group,Week6,-0.608885359000502,0.165229361040859,280,116,0.000293401448558776,0.00249599822973877,compare_all,7dd93ae46821038682c068ced4636077,k_Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_uncultured_bacterium,asv_611,ASV
f5e7b0432a0779c0c404e9453474c530,Age_group,Week6,-1.29841013108789,0.352372416366751,280,195,0.000293871351207776,0.00249599822973877,compare_all,f5e7b0432a0779c0c404e9453474c530,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2150,ASV
3ac588b0a9ed2cfd00a52eec1594b042,Age_group,Week9-14,0.708514161412258,0.192514573771264,280,43,0.000295352044061069,0.00249776168296473,compare_all,3ac588b0a9ed2cfd00a52eec1594b042,k_Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculum,s_uncultured_bacterium,asv_2360,ASV
dd4b42686857a797e6a0189fed411d02,Age_group,Week9-14,-0.821720607365259,0.224932091033541,280,84,0.00031047363524301,0.00260788212977503,compare_all,dd4b42686857a797e6a0189fed411d02,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_unidentified,asv_1143,ASV
cf35aa81e84e952c007665f6ee6b4347,Age_group,Week6,0.689022261871008,0.187992273141417,280,93,0.000311031813642893,0.00260788212977503,compare_all,cf35aa81e84e952c007665f6ee6b4347,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Colidextribacter,s_,asv_1168,ASV
bf4edd2df7c2f25c72a3a7f7403f2939,Age_group,Week18,-0.73536496918671,0.20211011350085,280,46,0.000327932213968116,0.00273788512257636,compare_all,bf4edd2df7c2f25c72a3a7f7403f2939,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Marvinbryantia,s_uncultured_bacterium,asv_1732,ASV
47e502f3606777b0c5aa1630dda7df87,Age_group,Week6,-0.666040571959675,0.182553542442619,280,109,0.000336156077804651,0.00279465349429121,compare_all,47e502f3606777b0c5aa1630dda7df87,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Colidextribacter,s_,asv_1215,ASV
968a697c6d9d2af8d415a6516efde56c,BirthMode,CSR,-1.10626716367453,0.297080603815882,280,115,0.000351331667597168,0.00289912044350419,compare_all,968a697c6d9d2af8d415a6516efde56c,k_Bacteria,p_Firmicutes,c_Clostridia,o_Peptococcales,f_Peptococcaceae,g_uncultured,s_unidentified,asv_9,ASV
dd4b42686857a797e6a0189fed411d02,Age_group,Week18,-0.934322464200402,0.258134991273189,280,84,0.000351677199568806,0.00289912044350419,compare_all,dd4b42686857a797e6a0189fed411d02,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_unidentified,asv_1143,ASV
d4d6a8541dbe65c7237c826a01bd3c88,Age_group,Week6,-0.386145738858395,0.106416240034646,280,36,0.000384731677742633,0.00315834122063199,compare_all,d4d6a8541dbe65c7237c826a01bd3c88,k_Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Anaerotruncus,s_uncultured_bacterium,asv_1337,ASV
ff6a1a59ac7ce80d358b3a2a60112c35,BirthMode,CS,-0.41789941449156,0.116383074958598,280,51,0.000390914977811856,0.00319425466235364,compare_all,ff6a1a59ac7ce80d358b3a2a60112c35,k_Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_UCG-004,s_,asv_2050,ASV
