feature,metadata,value,coef,stderr,N,N.not.0,pval,qval,Group,id,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV,level
7488af1936f72057588707fd370a0cc1,TimePoint,Week6,-0.329192590734328,0.100479712490169,280,31,0.00118812940418807,0.0079464138645697,compare_all,7488af1936f72057588707fd370a0cc1,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_,asv_1296,ASV
a503010c9fc4c4d70f27613e921a60d5,TimePoint,Week9-14,-0.384362738212581,0.117354872443596,280,37,0.00125005536689007,0.0083307261236317,compare_all,a503010c9fc4c4d70f27613e921a60d5,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_535,ASV
8cd009f35d2afc61f00069615c164c30,TimePoint,Week9-14,0.323526341479245,0.0991141817962325,280,32,0.00127923169094004,0.00849482681599329,compare_all,8cd009f35d2afc61f00069615c164c30,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Incertae_Sedis,s_,asv_1400,ASV
3d3bd35f74b66c33886ff14bb29894c7,TimePoint,Week6,-0.502145389014212,0.154396700388635,280,59,0.00128859126711156,0.00852663583131263,compare_all,3d3bd35f74b66c33886ff14bb29894c7,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Incertae_Sedis,s_,asv_1401,ASV
99bab0d116e50813794f15ac7fe983ed,TimePoint,Week6,-0.689508223884815,0.211593208396251,280,50,0.00132019515971068,0.00870489105307467,compare_all,99bab0d116e50813794f15ac7fe983ed,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2138,ASV
be5fd4a316759dd9b19669af1aedef1c,TimePoint,Week9-14,-0.593029115328427,0.182691549695686,280,55,0.00137183765931117,0.00901355307138956,compare_all,be5fd4a316759dd9b19669af1aedef1c,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_unidentified,asv_422,ASV
dcbdb85393562181f14e4cd7847a1a63,TimePoint,Week18,-0.392386027062842,0.121087800354049,280,44,0.00137727562834119,0.00901753095608651,compare_all,dcbdb85393562181f14e4cd7847a1a63,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_vadinBB60_group,f_Clostridia_vadinBB60_group,g_Clostridia_vadinBB60_group,s_unidentified,asv_330,ASV
964f0f57f439850529c1c1c7881ebf95,TimePoint,Week9-14,-0.257416086913858,0.0793774782857397,280,33,0.00138539454554417,0.00902065150772944,compare_all,964f0f57f439850529c1c1c7881ebf95,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_Family_XIII_UCG-001,s_uncultured_bacterium,asv_388,ASV
ff408a41338d52c3115620bb5ef44b87,TimePoint,Week6,-0.660518028419677,0.203752125499945,280,86,0.00138742067669794,0.00902065150772944,compare_all,ff408a41338d52c3115620bb5ef44b87,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_,asv_1190,ASV
e1f25824b3a1bfa4410651cd4dc9f804,TimePoint,Week18,0.493912565053733,0.15279931299484,280,37,0.00140464119611858,0.00910090441651832,compare_all,e1f25824b3a1bfa4410651cd4dc9f804,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_,asv_2089,ASV
abf7d8f150084733736307be0ce95c30,TimePoint,Week18,0.639523950716993,0.198154935099776,280,80,0.00143985908357534,0.00929680640121658,compare_all,abf7d8f150084733736307be0ce95c30,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_Clostridium_sp.,asv_2088,ASV
97651a1af7deca166a9b9c76a89ab6aa,BirthMode,CSR,2.14041793755281,0.649526179864496,280,187,0.00146869484878448,0.00945029168217874,compare_all,97651a1af7deca166a9b9c76a89ab6aa,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2287,ASV
438fb020cf251f2c2f4e89552e4a78ff,TimePoint,Week6,-1.36169638850216,0.425401749749044,280,251,0.00158981333456208,0.010194473135027,compare_all,438fb020cf251f2c2f4e89552e4a78ff,k_d__Bacteria,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_,asv_19,ASV
f047a452cbefe36e5387436bbaefe060,TimePoint,Week18,-0.51375032226617,0.161266646178558,280,43,0.00161152136633105,0.0102982837999101,compare_all,f047a452cbefe36e5387436bbaefe060,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2164,ASV
89ac816e1adcc50ad5c7985a54e62222,TimePoint,Week6,0.749116280219042,0.235082940088825,280,251,0.00167643798611333,0.0106765641026876,compare_all,89ac816e1adcc50ad5c7985a54e62222,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_Bacteroidales,asv_966,ASV
7488af1936f72057588707fd370a0cc1,TimePoint,Week9-14,-0.323242540251468,0.102056771108934,280,31,0.00171335647608595,0.0108534159937829,compare_all,7488af1936f72057588707fd370a0cc1,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_,s_,asv_1296,ASV
ee36824cd8ad5db2f54f604848c720a0,TimePoint,Week18,1.182194219049,0.372374701788327,280,124,0.00171584014907071,0.0108534159937829,compare_all,ee36824cd8ad5db2f54f604848c720a0,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_uncultured_bacterium,asv_2152,ASV
f5e7b0432a0779c0c404e9453474c530,TimePoint,Week18,-1.27256302695568,0.401508017433307,280,195,0.00174798197049008,0.0110193728274814,compare_all,f5e7b0432a0779c0c404e9453474c530,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2150,ASV
cba788ca0175df07ecd8459e8c93ec97,BirthMode,CSR,0.702877061428312,0.219702899734052,280,33,0.0019015108674877,0.0119468662583571,compare_all,cba788ca0175df07ecd8459e8c93ec97,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2393,ASV
ee36824cd8ad5db2f54f604848c720a0,BirthMode,CSR,1.18139879698651,0.367928458704036,280,124,0.00190888233813472,0.0119529343723469,compare_all,ee36824cd8ad5db2f54f604848c720a0,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_uncultured_bacterium,asv_2152,ASV
063ea6149c37f9e0b5e6fe5e5948fc7f,BirthMode,CSR,0.9662180402458,0.301626885602309,280,266,0.00195598174143013,0.0122068960853131,compare_all,063ea6149c37f9e0b5e6fe5e5948fc7f,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_Bacteroidales,asv_2384,ASV
42fa666aab3186e80091e708e6b911f2,TimePoint,Week18,-0.623046518839395,0.198939645874975,280,83,0.00198148688140903,0.0123248484023642,compare_all,42fa666aab3186e80091e708e6b911f2,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_,asv_767,ASV
428a6b3af0339c2456190db998ea95aa,TimePoint,Week18,0.425202819787496,0.136128062121676,280,72,0.002023569994759,0.0125447894027252,compare_all,428a6b3af0339c2456190db998ea95aa,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Christensenellales,f_Christensenellaceae,g_Christensenellaceae_R-7_group,s_unidentified,asv_209,ASV
3ae2a2aa07a75cd4a126c14bb16e1a7f,TimePoint,Week9-14,-0.572503432675201,0.183399637162498,280,118,0.00207179564077352,0.0128012273698125,compare_all,3ae2a2aa07a75cd4a126c14bb16e1a7f,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Marinifilaceae,g_Butyricimonas,s_uncultured_bacterium,asv_768,ASV
f8daf40b2587101f94d6d4bfeb1d11d5,TimePoint,Week6,-0.581110254060597,0.188448661234605,280,55,0.00232743860243188,0.014333334759531,compare_all,f8daf40b2587101f94d6d4bfeb1d11d5,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2436,ASV
b1e2a497b15b158cd8381b992099ae00,TimePoint,Week6,-0.266749918519384,0.0868554953816775,280,29,0.00234722910076822,0.0144076628356365,compare_all,b1e2a497b15b158cd8381b992099ae00,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_uncultured_bacterium,asv_1507,ASV
db66ab43add889efc6f36d999d74bd9f,Sex,M,1.02530902832074,0.329996631933952,280,171,0.00236734969428669,0.0144835230476687,compare_all,db66ab43add889efc6f36d999d74bd9f,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_uncultured_bacterium,asv_581,ASV
20cf13f228f8d16b499e9493dd2ee208,BirthMode,CSR,-0.954115946436066,0.303169421694794,280,228,0.00238943614526242,0.0145708753171885,compare_all,20cf13f228f8d16b499e9493dd2ee208,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_884,ASV
2fa988aa1d6a66da0c44a3b902056b99,TimePoint,Week18,-0.488687451927381,0.159300739990889,280,41,0.00243910416722325,0.0148253041564775,compare_all,2fa988aa1d6a66da0c44a3b902056b99,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_[Eubacterium]_xylanophilum_group,s_uncultured_bacterium,asv_1491,ASV
8a5391917061924c6d93bd26c1dae8d7,TimePoint,Week18,0.322434570897347,0.105770029980022,280,40,0.00256777410349551,0.0155567093413072,compare_all,8a5391917061924c6d93bd26c1dae8d7,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_,s_,asv_1137,ASV
3eb21cce3acbbeb33bbd9d8ca7595bc4,TimePoint,Week6,-0.45637047356726,0.149831325443697,280,51,0.00262363682908032,0.0158437097833783,compare_all,3eb21cce3acbbeb33bbd9d8ca7595bc4,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2343,ASV
c245168365cce4596857f2332df0cf2e,TimePoint,Week18,0.365102343219184,0.120110898941959,280,36,0.00264115136019496,0.0158980272197542,compare_all,c245168365cce4596857f2332df0cf2e,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2013,ASV
438fb020cf251f2c2f4e89552e4a78ff,TimePoint,Week9-14,-1.31496605544278,0.43300537634616,280,251,0.00270208128550712,0.0162124877130427,compare_all,438fb020cf251f2c2f4e89552e4a78ff,k_d__Bacteria,p_Verrucomicrobiota,c_Verrucomicrobiae,o_Verrucomicrobiales,f_Akkermansiaceae,g_Akkermansia,s_,asv_19,ASV
977934f6974142575e69930151c3cd25,TimePoint,Week18,-0.359283021205727,0.11842922925102,280,49,0.0027127820618134,0.0162245234850763,compare_all,977934f6974142575e69930151c3cd25,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_,asv_1251,ASV
311489528f0a97315baae027ec1de217,TimePoint,Week18,0.817171278295219,0.270564239689094,280,32,0.00283291521799371,0.0168888811398603,compare_all,311489528f0a97315baae027ec1de217,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2341,ASV
7dd93ae46821038682c068ced4636077,TimePoint,Week9-14,-0.447156229925014,0.148123118793255,280,100,0.00286784688848484,0.0170037615469959,compare_all,7dd93ae46821038682c068ced4636077,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_uncultured_bacterium,asv_611,ASV
6521f34e85eb9034e3bd9d4e58dff50a,BirthMode,CSR,-1.19832293564916,0.388661390932041,280,230,0.00287040990745108,0.0170037615469959,compare_all,6521f34e85eb9034e3bd9d4e58dff50a,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Bacteroidaceae,g_Bacteroides,s_,asv_885,ASV
534359e18c3d1be9ea9f4224d86fc878,TimePoint,Week18,0.44981372466824,0.149397832234549,280,47,0.00290917647351026,0.0171788712011713,compare_all,534359e18c3d1be9ea9f4224d86fc878,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2047,ASV
18066d4ea972d9c36bc7b865466cd6eb,TimePoint,Week6,-0.51537349442845,0.171750793402459,280,106,0.00302223045051811,0.0177901641030498,compare_all,18066d4ea972d9c36bc7b865466cd6eb,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_,asv_1902,ASV
078486dc71f0b9e0dfff56304fe2bc20,TimePoint,Week6,0.310182468252013,0.103810688505561,280,39,0.00306391520689307,0.017978823195165,compare_all,078486dc71f0b9e0dfff56304fe2bc20,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_[Eubacterium]_nodatum_group,s_,asv_367,ASV
07787e737d44760201efbd113f60847e,TimePoint,Week6,-0.499516849026697,0.166850234395023,280,55,0.00314426894424121,0.0183365733183892,compare_all,07787e737d44760201efbd113f60847e,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnoclostridium,s_,asv_2019,ASV
3eb21cce3acbbeb33bbd9d8ca7595bc4,TimePoint,Week18,-0.52253943229491,0.175056384246895,280,51,0.00314453561730147,0.0183365733183892,compare_all,3eb21cce3acbbeb33bbd9d8ca7595bc4,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2343,ASV
c973282c675d1bd6d51aa1b8a3579c80,BirthMode,CSR,0.695966224423794,0.228340817247436,280,267,0.0031553790175201,0.0183424836345561,compare_all,c973282c675d1bd6d51aa1b8a3579c80,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_941,ASV
546a016e10d962152fcaa412aecd6552,TimePoint,Week9-14,-0.607049233318333,0.203565845162422,280,76,0.00322655027031556,0.0186979590199032,compare_all,546a016e10d962152fcaa412aecd6552,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnoclostridium,s_,asv_2017,ASV
a503010c9fc4c4d70f27613e921a60d5,TimePoint,Week18,-0.40307902849135,0.135626566333262,280,37,0.0033005740502433,0.0190677126246254,compare_all,a503010c9fc4c4d70f27613e921a60d5,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_uncultured_bacterium,asv_535,ASV
d10251383348c3df362779b518475eb8,BirthMode,CS,-0.23781606785843,0.0804152790111926,280,39,0.0033745164183298,0.0194292950418362,compare_all,d10251383348c3df362779b518475eb8,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_NK4A214_group,s_,asv_1086,ASV
a4ab293fb73c2a48d7810ee5b47b637c,TimePoint,Week6,-0.615709693697253,0.207563071548335,280,137,0.00338398761446772,0.0194292950418362,compare_all,a4ab293fb73c2a48d7810ee5b47b637c,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_uncultured_bacterium,asv_1247,ASV
eb672f3a7445f8f90a42abfc4e8c7eaf,TimePoint,Week6,-0.515210265060376,0.173982649830687,280,69,0.00344732962440061,0.0197322609789311,compare_all,eb672f3a7445f8f90a42abfc4e8c7eaf,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_2078,ASV
ebdb83c3ce6ffb9baa5d797041283e86,TimePoint,Week6,0.280818162630601,0.0951005632632676,280,50,0.00349633677163009,0.0199515731371919,compare_all,ebdb83c3ce6ffb9baa5d797041283e86,k_d__Bacteria,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_Enterorhabdus,s_Adlercreutzia_muris,asv_72,ASV
4b72261af364903930771877a0828e14,Sex,M,-0.327230597553141,0.109638772393493,280,46,0.00354570905951957,0.0201716253203156,compare_all,4b72261af364903930771877a0828e14,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_496,ASV
549ecc3f98d4770a128be868c8f1a7f7,TimePoint,Week9-14,0.8730792467387,0.296224478041091,280,177,0.00357797227662455,0.0202933017269952,compare_all,549ecc3f98d4770a128be868c8f1a7f7,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2292,ASV
4b72261af364903930771877a0828e14,TimePoint,Week9-14,0.388364462072105,0.132058102222789,280,46,0.00363402157534881,0.0205487401806087,compare_all,4b72261af364903930771877a0828e14,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_RF39,f_RF39,g_RF39,s_,asv_496,ASV
cd1032dccdcdadb3b177b8bfd184fe52,TimePoint,Week6,0.632279701668441,0.215439884559578,280,277,0.00373176110937619,0.021037662326574,compare_all,cd1032dccdcdadb3b177b8bfd184fe52,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_bacterium,asv_2325,ASV
13c07d678a73558a30551df04730edb1,TimePoint,Week9-14,-0.502010296817275,0.171093744293404,280,88,0.00375349187279487,0.0210964332368531,compare_all,13c07d678a73558a30551df04730edb1,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_uncultured_bacterium,asv_2530,ASV
62bc7884888956048cac8d5df27109d5,TimePoint,Week9-14,-0.664308088623482,0.226758197984877,280,139,0.00377758285985069,0.0211680769263705,compare_all,62bc7884888956048cac8d5df27109d5,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_,asv_2386,ASV
3b3279e106d3a861d1121ac94b3ff08e,BirthMode,CSR,-0.310372525551418,0.104632604341435,280,30,0.00384845935862574,0.0215006741413043,compare_all,3b3279e106d3a861d1121ac94b3ff08e,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_UCG-005,s_,asv_1228,ASV
f5e7b0432a0779c0c404e9453474c530,BirthMode,CSR,-1.18979711955693,0.399868160370048,280,195,0.00389658679604379,0.0217045700340827,compare_all,f5e7b0432a0779c0c404e9453474c530,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2150,ASV
d8f123d97b4fbc3dba79622d01d2747a,BirthMode,CSR,-0.786915525929408,0.262919032588521,280,33,0.00395407919575026,0.0219592612478273,compare_all,d8f123d97b4fbc3dba79622d01d2747a,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_1770,ASV
caa314c8bbe94ec49c4b5e7ac761c89c,TimePoint,Week18,1.08171813341271,0.372133849640933,280,268,0.00401009837214818,0.0219695663491078,compare_all,caa314c8bbe94ec49c4b5e7ac761c89c,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Lactobacillales,f_Lactobacillaceae,g_Lactobacillus,s_,asv_726,ASV
dd4b42686857a797e6a0189fed411d02,TimePoint,Week18,-0.706385083503033,0.242694811772822,280,85,0.00399989727728981,0.0219695663491078,compare_all,dd4b42686857a797e6a0189fed411d02,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_uncultured,s_unidentified,asv_1143,ASV
694dd510053de612f7339e2747acd98a,TimePoint,Week6,-0.395001329161726,0.135582823081649,280,39,0.00399340870812211,0.0219695663491078,compare_all,694dd510053de612f7339e2747acd98a,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_ASF356,s_uncultured_bacterium,asv_1476,ASV
aae93bad579f1c6ee0f149f15c675cbe,TimePoint,Week6,-0.478434882210226,0.163608686093881,280,34,0.00402657646912907,0.0219695663491078,compare_all,aae93bad579f1c6ee0f149f15c675cbe,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_1665,ASV
18066d4ea972d9c36bc7b865466cd6eb,Sex,M,0.457614936172194,0.15545761974589,280,106,0.00397983164118013,0.0219695663491078,compare_all,18066d4ea972d9c36bc7b865466cd6eb,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_,asv_1902,ASV
914a1a6a799f5c7e93b2b4be591efa17,TimePoint,Week9-14,-0.694301979009389,0.238553097938146,280,75,0.00402483481134713,0.0219695663491078,compare_all,914a1a6a799f5c7e93b2b4be591efa17,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Lachnospiraceae_NK4A136_group,s_,asv_2137,ASV
94e1ce4bbbed8aed7c95d0a0b492b4e9,TimePoint,Week18,-0.81440467854057,0.280948715786003,280,113,0.004050544919449,0.0219966187853978,compare_all,94e1ce4bbbed8aed7c95d0a0b492b4e9,k_d__Bacteria,p_Deferribacterota,c_Deferribacteres,o_Deferribacterales,f_Deferribacteraceae,g_Mucispirillum,s_,asv_180,ASV
c4a7d3b208ece70a26268344fbb93c52,Sex,M,-0.948430169066431,0.323361936012232,280,216,0.00405511085861567,0.0219966187853978,compare_all,c4a7d3b208ece70a26268344fbb93c52,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Turicibacter,s_,asv_635,ASV
bc187d773b082a1d6a7a7d30fbe68145,BirthMode,CSR,-0.577202004873877,0.195992022460759,280,52,0.00410466084976938,0.0222008612917961,compare_all,bc187d773b082a1d6a7a7d30fbe68145,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Clostridia_UCG-014,f_Clostridia_UCG-014,g_Clostridia_UCG-014,s_,asv_1949,ASV
7dd93ae46821038682c068ced4636077,BirthMode,CSR,-0.596793104956947,0.201949518997825,280,100,0.0041281983388112,0.0222636361278084,compare_all,7dd93ae46821038682c068ced4636077,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_uncultured_bacterium,asv_611,ASV
f6ba32cdec5722e5848761191cd8f3f7,TimePoint,Week6,-0.3512752237225,0.121110751657121,280,34,0.00414396446874166,0.0222842584976136,compare_all,f6ba32cdec5722e5848761191cd8f3f7,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Roseburia,s_uncultured_bacterium,asv_1803,ASV
049343c9e656ac2f7451533fb567e3d2,BirthMode,CSR,-0.301381143423121,0.102483225197859,280,45,0.00415895692167358,0.022300613838629,compare_all,049343c9e656ac2f7451533fb567e3d2,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_uncultured,s_uncultured_bacterium,asv_1721,ASV
3d3bd35f74b66c33886ff14bb29894c7,TimePoint,Week9-14,-0.45201352304564,0.1568200019788,280,59,0.00426072682253871,0.0227808488563245,compare_all,3d3bd35f74b66c33886ff14bb29894c7,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Ruminococcaceae,g_Incertae_Sedis,s_,asv_1401,ASV
3f6c62a018f99ca18306bf8ba48abb2b,TimePoint,Week18,-0.921006277229469,0.319068581766614,280,133,0.00429729281369878,0.0229107096867484,compare_all,3f6c62a018f99ca18306bf8ba48abb2b,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_,s_,asv_1587,ASV
063ea6149c37f9e0b5e6fe5e5948fc7f,TimePoint,Week6,-0.645501867289977,0.223725137264087,280,266,0.00433892025718467,0.0230667384612723,compare_all,063ea6149c37f9e0b5e6fe5e5948fc7f,k_d__Bacteria,p_Bacteroidota,c_Bacteroidia,o_Bacteroidales,f_Muribaculaceae,g_Muribaculaceae,s_uncultured_Bacteroidales,asv_2384,ASV
7dd93ae46821038682c068ced4636077,BirthMode,CS,-0.579116126706355,0.197275384933119,280,100,0.00440365756375683,0.0233443892442336,compare_all,7dd93ae46821038682c068ced4636077,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_uncultured,s_uncultured_bacterium,asv_611,ASV
ffb89bf74719fd1007193a724b718b52,BirthMode,CSR,-0.464194446822498,0.157862884977101,280,84,0.00442263653210542,0.0233785829147556,compare_all,ffb89bf74719fd1007193a724b718b52,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Lachnospirales,f_Lachnospiraceae,g_Blautia,s_Lachnospiraceae_bacterium,asv_2482,ASV
a1008f2cef2fbdb6e9e4d8e6baae6b6a,TimePoint,Week18,0.383941854598998,0.134021317402636,280,55,0.00455651978322714,0.0240182652980278,compare_all,a1008f2cef2fbdb6e9e4d8e6baae6b6a,k_d__Bacteria,p_Actinobacteriota,c_Coriobacteriia,o_Coriobacteriales,f_Eggerthellaceae,g_Enterorhabdus,s_,asv_68,ASV
c6fda4b9a67c5c303ab4f2116a1197e6,TimePoint,Week18,-0.395024281145694,0.13832857582371,280,57,0.00470035444623453,0.0247066518216158,compare_all,c6fda4b9a67c5c303ab4f2116a1197e6,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Peptostreptococcales-Tissierellales,f_Anaerovoracaceae,g_[Eubacterium]_nodatum_group,s_uncultured_organism,asv_374,ASV
db66ab43add889efc6f36d999d74bd9f,BirthMode,CSR,1.19817291377039,0.415194219267617,280,171,0.00486997244918519,0.025454813978094,compare_all,db66ab43add889efc6f36d999d74bd9f,k_d__Bacteria,p_Firmicutes,c_Bacilli,o_Erysipelotrichales,f_Erysipelotrichaceae,g_Faecalibaculum,s_uncultured_bacterium,asv_581,ASV
d002c2b7e2cac141277f748e1985456d,TimePoint,Week9-14,-0.370981539134579,0.130316249808881,280,39,0.0048604249311701,0.025454813978094,compare_all,d002c2b7e2cac141277f748e1985456d,k_d__Bacteria,p_Firmicutes,c_Clostridia,o_Oscillospirales,f_Oscillospiraceae,g_Oscillibacter,s_uncultured_bacterium,asv_1067,ASV
